filename,type,title,description,source_url,body_excerpt
arxiv_1804.07461_1a0560a9.pdf,pdf,arxiv:1804.07461,,https://arxiv.org/abs/1804.07461,"Published as a conference paper at ICLR 2019 GLUE: A M ULTI -TASK B ENCHMARK AND A NALYSIS P LATFORM FOR NATURAL L ANGUAGE U NDERSTAND - ING Alex Wang1 , Amanpreet Singh1 , Julian Michael2 , Felix Hill3 , Omer Levy2 & Samuel R. Bowman1 1 Courant Institute of Mathematical Sciences, New York University 2 Paul G. Allen School of Computer Science & Engineering, University of Washington 3 DeepMind arXiv:1804.07461v3 [cs.CL] 22 Feb 2019 {alexwang,amanpreet,bowman}@nyu.edu {julianjm,omerlevy}@cs.washington.edu felixhill@google.com A BSTRACT For natural language understanding (NLU) technology to be maximally useful, it must be able to process language in a way that is not exclusive to a single task, genre, or dataset. In pursuit of this objective, we introduce the General Language Understanding Ev"
arxiv_1805.00899_d6049e8c.pdf,pdf,arxiv:1805.00899,,https://arxiv.org/pdf/1805.00899.pdf,"AI safety via debate Geoffrey Irving∗ Paul Christiano Dario Amodei OpenAI Abstract To make AI systems broadly useful for challenging real-world tasks, we need them to learn arXiv:1805.00899v2 [stat.ML] 22 Oct 2018 complex human goals and preferences. One approach to specifying complex goals asks humans to judge during training which agent behaviors are safe and useful, but this approach can fail if the task is too complicated for a human to directly judge. To help address this concern, we propose training agents via self play on a zero sum debate game. Given a question or proposed action, two agents take turns making short statements up to a limit, then a human judges which of the agents gave the most true, useful information. In an analogy to complexity theory, debate with optimal play ca"
arxiv_1809.02789_7524201f.pdf,pdf,arxiv:1809.02789,,https://arxiv.org/abs/1809.02789,"Can a Suit of Armor Conduct Electricity? A New Dataset for Open Book Question Answering Todor Mihaylov‡ and Peter Clark† and Tushar Khot† and Ashish Sabharwal† † Allen Institute for Artificial Intelligence, Seattle, WA, U.S.A. ‡ Research Training Group AIPHES & Heidelberg University, Heidelberg, Germany {peterc,tushark,ashishs}@allenai.org, mihaylov@cl.uni-heidelberg.de Abstract Question: Which of these would let the most heat travel through? A) a new pair of jeans. We present a new kind of question answering B) a steel spoon in a cafeteria. dataset, OpenBookQA, modeled after open C) a cotton candy at a store. arXiv:1809.02789v1 [cs.CL] 8 Sep 2018 book exams for assessing human understand- D) a calvin klein cotton hat. ing of a subject. The open book that comes with our questions is a set "
arxiv_1810.03993_43bf99d2.pdf,pdf,arxiv:1810.03993,,https://arxiv.org/abs/1810.03993,"Model Cards for Model Reporting Margaret Mitchell, Simone Wu, Andrew Zaldivar, Parker Barnes, Lucy Vasserman, Ben Hutchinson, Elena Spitzer, Inioluwa Deborah Raji, Timnit Gebru {mmitchellai,simonewu,andrewzaldivar,parkerbarnes,lucyvasserman,benhutch,espitzer,tgebru}@google.com deborah.raji@mail.utoronto.ca ABSTRACT KEYWORDS Trained machine learning models are increasingly used to perform datasheets, model cards, documentation, disaggregated evaluation, high-impact tasks in areas such as law enforcement, medicine, edu- fairness evaluation, ML model evaluation, ethical considerations cation, and employment. In order to clarify the intended use cases ACM Reference Format: arXiv:1810.03993v2 [cs.LG] 14 Jan 2019 of machine learning models and minimize their usage in contexts Margaret Mitchell, "
arxiv_1810.08575_53517e7a.pdf,pdf,arxiv:1810.08575,,https://arxiv.org/pdf/1810.08575.pdf,"Supervising strong learners by amplifying weak experts Paul Christiano Buck Shlegeris ∗ Dario Amodei OpenAI bshlegeris@gmail.com OpenAI paul@openai.com damodei@openai.com arXiv:1810.08575v1 [cs.LG] 19 Oct 2018 Abstract Many real world learning tasks involve complex or hard-to-specify objectives, and using an easier-to-specify proxy can lead to poor performance or misaligned be- havior. One solution is to have humans provide a training signal by demonstrating or judging performance, but this approach fails if the task is too complicated for a human to directly evaluate. We propose Iterated Amplification, an alternative train- ing strategy which progressively builds up a training signal for difficult problems by combining solutions to easier subproblems. Iterated Amplification is closely rel"
arxiv_1811.07871_c8980056.pdf,pdf,arxiv:1811.07871,,https://arxiv.org/pdf/1811.07871.pdf,Scalable agent alignment via reward modeling: a research direction Jan Leike David Krueger∗ Tom Everitt Miljan Martic Vishal Maini Shane Legg DeepMind DeepMind DeepMind DeepMind DeepMind DeepMind Mila arXiv:1811.07871v1 [cs.LG] 19 Nov 2018 Abstract One obstacle to applying reinforcement learning algorithms to real-world problems is the lack of suitable reward functions. Designing such reward functions is difficult in part because the user only has an implicit understanding of the task objective. This gives rise to the agent alignment problem: how do we create agents that behave in accordance with the user’s intentions? We outline a high-level research direction to solve the agent alignment problem centered around reward modeling: learning a reward function from interaction with the user an
arxiv_1904.01130_935b435c.pdf,pdf,arxiv:1904.01130,,https://arxiv.org/abs/1904.01130,"PAWS: Paraphrase Adversaries from Word Scrambling Yuan Zhang Jason Baldridge Luheng He Google AI Language {zhangyua,jridge,luheng}@google.com Abstract Original Corpus LM-based Word Scrambling +Human Judgment arXiv:1904.01130v1 [cs.CL] 1 Apr 2019 Existing paraphrase identification datasets Flights from New York to Florida Flights from Florida to New York lack sentence pairs that have high lexical over- Backtranslation lap without being paraphrases. Models trained +Filtering +Human Judgment on such data fail to distinguish pairs like flights Flights from NYC to Florida Flights from Florida to NYC Flights from New York to Florida flight from Florida to New York from New York to Florida and flights from … … Florida to New York. This paper introduces New York departure flights Looking for fligh"
arxiv_1904.09728_a7f312d0.pdf,pdf,arxiv:1904.09728,,https://arxiv.org/abs/1904.09728,"S OCIAL IQ A: Commonsense Reasoning about Social Interactions Maarten Sap? ♦♥ Hannah Rashkin? ♦♥ Derek Chen♥ Ronan Le Bras♦ Yejin Choi♦♥ ♦ Allen Institute for Artificial Intelligence, Seattle, WA, USA ♥ Paul G. Allen School of Computer Science & Engineering, Seattle, WA, USA {msap,hrashkin,dchen14,yejin}@cs.washington.edu {ronanlb}@allenai.org Abstract REASONING ABOUT MOTIVATION We introduce S OCIAL IQ A, the first large- Tracy had accidentally pressed upon Austin in scale benchmark for commonsense reasoning the small elevator and it was awkward. arXiv:1904.09728v3 [cs.CL] 9 Sep 2019 about social situations. S OCIAL IQ A contains (a) get very close to Austin Why did Tracy 38,000 multiple choice questions for prob- Q do this? A (b) squeeze into the ing emotional and social intelligence in a"
arxiv_1905.07830_2afe6f6e.pdf,pdf,arxiv:1905.07830,,https://arxiv.org/abs/1905.07830v1,"HellaSwag: Can a Machine Really Finish Your Sentence? Rowan Zellers♠ Ari Holtzman♠ Yonatan Bisk♠ Ali Farhadi♠♥ Yejin Choi♠♥ ♠ Paul G. Allen School of Computer Science & Engineering, University of Washington ♥ Allen Institute for Artificial Intelligence https://rowanzellers.com/hellaswag A woman is outside with a bucket and a dog. The dog is running Abstract around trying to avoid a bath. She… A. rinses the bucket off with soap and blow dry the dog’s head. Recent work by Zellers et al. (2018) intro- B. uses a hose to keep it from getting soapy. + C. gets the dog wet, then it runs away again. arXiv:1905.07830v1 [cs.CL] 19 May 2019 duced a new task of commonsense natural lan- Adversarial Filtering D. gets into a bath tub with the dog. guage inference: given an event description Come to a comp"
arxiv_1905.10044_284120f6.pdf,pdf,arxiv:1905.10044,,https://arxiv.org/abs/1905.10044,"BoolQ: Exploring the Surprising Difficulty of Natural Yes/No Questions Christopher Clark∗1 , Kenton Lee† , Ming-Wei Chang† , Tom Kwiatkowski† Michael Collins †2 , Kristina Toutanova† ∗ Paul G. Allen School of CSE, University of Washington csquared@cs.uw.edu † Google AI Language {kentonl, mingweichang, tomkwiat, mjcollins, kristout}@google.com arXiv:1905.10044v1 [cs.CL] 24 May 2019 Abstract Q: Has the UK been hit by a hurricane? P: The Great Storm of 1987 was a violent extratropical In this paper we study yes/no questions that are cyclone which caused casualties in England, France naturally occurring — meaning that they are and the Channel Islands . . . A: Yes. [An example event is given.] generated in unprompted and unconstrained settings. We build a reading comprehension Q: Does France ha"
arxiv_1906.01820_626ef3bb.pdf,pdf,arxiv:1906.01820,,https://arxiv.org/pdf/1906.01820,"Risks from Learned Optimization in Advanced Machine Learning Systems Evan Hubinger∗ , Chris van Merwijk∗ , Vladimir Mikulik∗ , Joar Skalse∗ , and Scott Garrabrant† June 11, 2019 arXiv:1906.01820v3 [cs.AI] 1 Dec 2021 Abstract We analyze the type of learned optimization that occurs when a learned model (such as a neural network) is itself an optimizer—a situation we refer to as mesa-optimization, a neologism we introduce in this paper. We believe that the possibility of mesa-optimization raises two important questions for the safety and transparency of advanced machine learning systems. First, under what circumstances will learned models be optimizers, including when they should not be? Second, when a learned model is an optimizer, what will its objective be—how will it differ from the loss "
arxiv_1909.03553_3e5c8291.pdf,pdf,arxiv:1909.03553,,https://arxiv.org/abs/1909.03553,"Q UA RT Z: An Open-Domain Dataset of Qualitative Relationship Questions Oyvind Tafjord, Matt Gardner, Kevin Lin, Peter Clark Allen Institute for Artificial Intelligence, Seattle, WA {oyvindt,mattg,kevinl peterc}@allenai.org Abstract Q: If Mona lives in a city that begins producing a greater amount of pollutants, what happens to the air quality in that We introduce the first open-domain dataset, city? (A) increases (B) decreases [correct] called Q UA RT Z, for reasoning about textual K: More pollutants mean poorer air quality. arXiv:1909.03553v1 [cs.CL] 8 Sep 2019 qualitative relationships. Q UA RT Z contains Annotations: general qualitative statements, e.g., “A sun- Q: [MORE, ”greater”, ”amount of pollutants”] screen with a higher SPF protects the skin → (A) [MORE, ”increases”, ”air qualit"
arxiv_1909.08593_01814b94.pdf,pdf,arxiv:1909.08593,,https://arxiv.org/abs/1909.08593,"Fine-Tuning Language Models from Human Preferences Daniel M. Ziegler∗ Nisan Stiennon∗ Jeffrey Wu Tom B. Brown Alec Radford Dario Amodei Paul Christiano Geoffrey Irving OpenAI {dmz,nisan,jeffwu,tom,alec,damodei,paul,irving}@openai.com Abstract plex goals to AI agents are likely to both involve and require arXiv:1909.08593v2 [cs.CL] 8 Jan 2020 natural language, which is a rich medium for expressing Reward learning enables the application of rein- value-laden concepts. Natural language is particularly im- forcement learning (RL) to tasks where reward is portant when an agent must communicate back to a human defined by human judgment, building a model of to help provide a more accurate supervisory signal (Irving reward by asking humans questions. Most work et al., 2018; Christiano et al., 2018"
